"","id_debate","ncat_eleccion","cat_pais","t_fecha","ncat_ronda","str_organizador","cat_organizador","cat_subtipoorg","n_strorganizador","n_catorganizador","dico_org_educ","dico_org_estado","dico_org_mmc","dico_org_mmp","dico_org_osc","nombres_organizadores","ncat_subtipov2","cat_tipoorgv2","ncat_tipoorg_ambito","ncat_tipoorg_visibilidad","cat_areaorg"
"295",190,1995,"Guatemala",NA,NA,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"296",191,1999,"Guatemala",NA,NA,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"297",192,2003,"Guatemala",2003-09-26,1,"Universidad Francisco Marroquín (Instituto de Estudios Políticos y Relaciones Internacionales)","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad Francisco Marroquín (Instituto de Estudios Políticos y Relaciones Internacionales)","educ_privada","educ",2,1,"educacion"
"298",193,2003,"Guatemala",2003-12-15,2,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"299",194,2007,"Guatemala",2007-08-30,1,"CNN en Español;Canal 3 Telecentro (Guatemala)","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CNN en Español","tv_internacional","mmc",2,3,"internacional"
"300",194,2007,"Guatemala",2007-08-30,1,"CNN en Español;Canal 3 Telecentro (Guatemala)","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Canal 3 Telecentro (Guatemala)","tv_abierta_privada","mmc",2,3,"tv"
"301",195,2011,"Guatemala",2011-06-02,1,"Congreso de Empresas Privadas de Seguirdad","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Congreso de Empresas Privadas de Seguirdad","asoc_empresaria","osc",1,1,"empresa"
"302",196,2011,"Guatemala",2011-06-23,1,"CIG Cámara de la Industria de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","CIG Cámara de la Industria de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"303",197,2011,"Guatemala",2011-07-13,1,"CEG Conferencia Episcopal de Guatemala","osc","iglesia",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","CEG Conferencia Episcopal de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"304",198,2011,"Guatemala",2011-08-11,1,"Movimiento de Inmigrantes Guatemaltecos;Coalición Nacional de Migrantes;Sindicato Internacional de Trabajadores de Servicios","NA","NA",3,1,"NA","NA","NA","NA","NA","Movimiento de Inmigrantes Guatemaltecos","ong_migrantes","osc",3,1,"osc_ddh"
"305",198,2011,"Guatemala",2011-08-11,1,"Movimiento de Inmigrantes Guatemaltecos;Coalición Nacional de Migrantes;Sindicato Internacional de Trabajadores de Servicios","NA","NA",3,1,"NA","NA","NA","NA","NA","Coalición Nacional de Migrantes","ong_migrantes","osc",3,1,"osc_ddh"
"306",198,2011,"Guatemala",2011-08-11,1,"Movimiento de Inmigrantes Guatemaltecos;Coalición Nacional de Migrantes;Sindicato Internacional de Trabajadores de Servicios","NA","NA",3,1,"NA","NA","NA","NA","NA","Sindicato Internacional de Trabajadores de Servicios","ong_internacional","osc",3,1,"internacional"
"307",199,2011,"Guatemala",2011-08-22,1,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"308",200,2011,"Guatemala",2011-08-25,1,"CNN en Español;Canal 3 Telecentro (Guatemala)","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CNN en Español","tv_internacional","mmc",2,3,"internacional"
"309",200,2011,"Guatemala",2011-08-25,1,"CNN en Español;Canal 3 Telecentro (Guatemala)","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Canal 3 Telecentro (Guatemala)","tv_abierta_privada","mmc",2,3,"tv"
"310",201,2011,"Guatemala",2011-10-17,2,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"311",202,2015,"Guatemala",2015-08-10,1,"Consejo de Empresarial de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Consejo de Empresarial de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"312",203,2015,"Guatemala",2015-08-25,1,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"313",204,2015,"Guatemala",2015-08-16,1,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión","osc;mmc","medio_privado;osc",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","ASIES Asociación de Investigación y Estudios Sociales","thinkthank","osc",3,1,"osc_desarrollo"
"314",204,2015,"Guatemala",2015-08-16,1,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión","osc;mmc","medio_privado;osc",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Albavisión","tv_abierta_privada","mmc",2,3,"tv"
"315",205,2015,"Guatemala",2015-08-20,1,"Universidad del Valle de Guatemala","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad del Valle de Guatemala","educ_privada","educ",2,1,"educacion"
"316",206,2015,"Guatemala",2015-10-14,2,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"317",207,2015,"Guatemala",2015-10-19,2,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión;Universidad de San Carlos","osc;educ;mmc","medio_privado;osc;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","ASIES Asociación de Investigación y Estudios Sociales","thinkthank","osc",3,1,"osc_desarrollo"
"318",207,2015,"Guatemala",2015-10-19,2,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión;Universidad de San Carlos","osc;educ;mmc","medio_privado;osc;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Albavisión","tv_abierta_privada","mmc",2,3,"tv"
"319",207,2015,"Guatemala",2015-10-19,2,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión;Universidad de San Carlos","osc;educ;mmc","medio_privado;osc;instit_educ",3,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Universidad de San Carlos","educ_publica","educ",4,1,"educacion"
"320",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Guatevisión","tv_abierta_privada","mmc",2,3,"tv"
"321",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Alianza Evangélica de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"322",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Consejo Apostólico de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"323",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Iglesia Evangélica Presbiteriana de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"324",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","AMEG Asociación de Ministros Evangélicos de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"325",208,2015,"Guatemala",2015-10-23,2,"Guatevisión;Alianza Evangélica de Guatemala;Consejo Apostólico de Guatemala;Iglesia Evangélica Presbiteriana de Guatemala;AMEG Asociación de Ministros Evangélicos de Guatemala;Liga Pro Patria","mmc;osc","medio_privado;iglesia",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Liga Pro Patria","ong_democracia","osc",3,1,"osc_desarrollo"
"326",209,2019,"Guatemala",2019-06-02,1,"AGG Asociación de Generentes de Guatemala","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","AGG Asociación de Generentes de Guatemala","asoc_empresaria","osc",1,1,"empresa"
"327",210,2019,"Guatemala",2019-06-10,1,"Federación Evangélica de Guatemala","osc","iglesia",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Federación Evangélica de Guatemala","asoc_iglesia","osc",2,1,"iglesia"
"328",211,2019,"Guatemala",2019-05-11,1,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión","mmc;osc","osc;medio_privado",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","ASIES Asociación de Investigación y Estudios Sociales","thinkthank","osc",3,1,"osc_desarrollo"
"329",211,2019,"Guatemala",2019-05-11,1,"ASIES Asociación de Investigación y Estudios Sociales;Albavisión","mmc;osc","osc;medio_privado",2,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Albavisión","tv_abierta_privada","mmc",2,3,"tv"
"330",212,2019,"Guatemala",2019-05-18,1,"Alianza Guatemaltecos Unidos;Churches in Action","osc","osc;iglesia",2,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Alianza Guatemaltecos Unidos","ong_migrantes","osc",3,1,"osc_ddh"
"331",212,2019,"Guatemala",2019-05-18,1,"Alianza Guatemaltecos Unidos;Churches in Action","osc","osc;iglesia",2,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Churches in Action","asoc_iglesia","osc",2,1,"iglesia"
"332",213,1993,"Honduras",1993-09-28,1,"COHEP Consejo Hondureño de Empresa Privada","osc","org_empresaria",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","COHEP Consejo Hondureño de Empresa Privada","asoc_empresaria","osc",1,1,"empresa"
"333",214,1997,"Honduras",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"334",215,2001,"Honduras",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"335",216,2009,"Honduras",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"336",217,2013,"Honduras",2013-10-09,1,"USAP Universidad de San Pedro Sula;Campus TV","educ","instit_educ;canal_universitario",2,1,"TRUE","FALSE","FALSE","FALSE","FALSE","USAP Universidad de San Pedro Sula","educ_privada","educ",2,1,"educacion"
"337",217,2013,"Honduras",2013-10-09,1,"USAP Universidad de San Pedro Sula;Campus TV","educ","instit_educ;canal_universitario",2,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Campus TV","tv_abierta_universitaria","mmc",4,3,"educacion"
"338",218,2017,"Honduras",2017-10-12,1,"USAP Universidad de San Pedro Sula;Campus TV","educ","instit_educ;canal_universitario",2,1,"TRUE","FALSE","FALSE","FALSE","FALSE","USAP Universidad de San Pedro Sula","educ_privada","educ",2,1,"educacion"
"339",218,2017,"Honduras",2017-10-12,1,"USAP Universidad de San Pedro Sula;Campus TV","educ","instit_educ;canal_universitario",2,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Campus TV","tv_abierta_universitaria","mmc",4,3,"educacion"
"340",219,1986,"Colombia",1986-02-11,1,"RTI Televisión;Producciones Jes","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RTI Televisión","tv_productora_privada","mmc",2,3,"tv"
"341",219,1986,"Colombia",1986-02-11,1,"RTI Televisión;Producciones Jes","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Producciones Jes","tv_productora_privada","mmc",2,3,"tv"
"342",220,1986,"Colombia",1986-02-25,1,"RTI Televisión;Producciones Jes","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RTI Televisión","tv_productora_privada","mmc",2,3,"tv"
"343",220,1986,"Colombia",1986-02-25,1,"RTI Televisión;Producciones Jes","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Producciones Jes","tv_productora_privada","mmc",2,3,"tv"
"344",221,1994,"Colombia",1994-05-12,1,"CM&;QAP","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CM&","tv_programa_privado","mmc",2,3,"tv"
"345",221,1994,"Colombia",1994-05-12,1,"CM&;QAP","mmc","conjunto_medios_privados",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","QAP","tv_programa_privado","mmc",2,3,"tv"
"346",222,1994,"Colombia",1994-05-17,1,"EL TIEMPO","mmc","medio_gráfico",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"347",223,1998,"Colombia",1998-06-07,2,"Comisión Nacional de Televisión","estado;mmc","organizmo_estado;conjunto_medios_privados",1,2,"FALSE","TRUE","TRUE","FALSE","FALSE","Comisión Nacional de Televisión","estado_medios","estado",5,2,"estado"
"348",224,1998,"Colombia",1998-06-10,2,"Comisión Nacional de Televisión","estado;mmc","organizmo_estado;conjunto_medios_privados",1,2,"FALSE","TRUE","TRUE","FALSE","FALSE","Comisión Nacional de Televisión","estado_medios","estado",5,2,"estado"
"349",225,2002,"Colombia",2002-04-11,1,"Caracol","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"350",226,2002,"Colombia",2002-03-19,1,"EL TIEMPO;RCN;Revista Semana","mmc","conjunto_medio_grafico;medio_privado;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"351",226,2002,"Colombia",2002-03-19,1,"EL TIEMPO;RCN;Revista Semana","mmc","conjunto_medio_grafico;medio_privado;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"352",226,2002,"Colombia",2002-03-19,1,"EL TIEMPO;RCN;Revista Semana","mmc","conjunto_medio_grafico;medio_privado;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"353",227,2006,"Colombia",2006-05-15,1,"Revista Semana;Vanguardia Liberal;Cámara de Comercio de Bucaramanga;Universidad Autónoma de Bucaramanga","mmc;osc;educ","conjunto_medio_gráfico;org_empresaria;instit_educ",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"354",227,2006,"Colombia",2006-05-15,1,"Revista Semana;Vanguardia Liberal;Cámara de Comercio de Bucaramanga;Universidad Autónoma de Bucaramanga","mmc;osc;educ","conjunto_medio_gráfico;org_empresaria;instit_educ",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Vanguardia Liberal","grafico_privado","mmc",2,3,"grafico"
"355",227,2006,"Colombia",2006-05-15,1,"Revista Semana;Vanguardia Liberal;Cámara de Comercio de Bucaramanga;Universidad Autónoma de Bucaramanga","mmc;osc;educ","conjunto_medio_gráfico;org_empresaria;instit_educ",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Cámara de Comercio de Bucaramanga","asoc_empresaria","osc",1,1,"empresa"
"356",227,2006,"Colombia",2006-05-15,1,"Revista Semana;Vanguardia Liberal;Cámara de Comercio de Bucaramanga;Universidad Autónoma de Bucaramanga","mmc;osc;educ","conjunto_medio_gráfico;org_empresaria;instit_educ",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Universidad Autónoma de Bucaramanga","educ_privada","educ",2,1,"educacion"
"357",228,2006,"Colombia",2006-05-17,1,"Universidad Sergio Arboleda;País Libre;Revista Semana","mmc;educ","osc;instit_educ;medio_gráfico",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Universidad Sergio Arboleda","educ_privada","educ",2,1,"educacion"
"358",228,2006,"Colombia",2006-05-17,1,"Universidad Sergio Arboleda;País Libre;Revista Semana","mmc;educ","osc;instit_educ;medio_gráfico",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","País Libre","ong_ddhh","osc",3,1,"osc_ddh"
"359",228,2006,"Colombia",2006-05-17,1,"Universidad Sergio Arboleda;País Libre;Revista Semana","mmc;educ","osc;instit_educ;medio_gráfico",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"360",229,2006,"Colombia",2006-04-06,1,"CNN en Español;Caracol","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CNN en Español","tv_internacional","mmc",2,3,"internacional"
"361",229,2006,"Colombia",2006-04-06,1,"CNN en Español;Caracol","mmc","medio_privado;canal_internacional",2,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"362",230,2006,"Colombia",2006-04-23,1,"CityTV","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CityTV","tv_abierta_privada","mmc",2,3,"tv"
"363",231,2010,"Colombia",2010-03-23,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"364",231,2010,"Colombia",2010-03-23,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","La FM","radio_privada","mmc",2,3,"radios"
"365",231,2010,"Colombia",2010-03-23,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"366",232,2010,"Colombia",2010-04-18,1,"Caracol","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"367",233,2010,"Colombia",2010-04-27,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CityTV","tv_abierta_privada","mmc",2,3,"tv"
"368",233,2010,"Colombia",2010-04-27,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"369",233,2010,"Colombia",2010-04-27,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","W Radio","radio_privada","mmc",2,3,"radios"
"370",234,2010,"Colombia",2010-05-18,1,"NTN24 de RCN;La Silla Vacía;MSN","mmc","medio digital;medio_privado",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","NTN24 de RCN","tv_abierta_privada","mmc",2,3,"tv"
"371",234,2010,"Colombia",2010-05-18,1,"NTN24 de RCN;La Silla Vacía;MSN","mmc","medio digital;medio_privado",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","La Silla Vacía","digital_privado","mmc",2,3,"grafico"
"372",234,2010,"Colombia",2010-05-18,1,"NTN24 de RCN;La Silla Vacía;MSN","mmc","medio digital;medio_privado",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","MSN","digital_privado","mmc",2,3,"grafico"
"373",235,2010,"Colombia",2010-05-25,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CityTV","tv_abierta_privada","mmc",2,3,"tv"
"374",235,2010,"Colombia",2010-05-25,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"375",235,2010,"Colombia",2010-05-25,1,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","W Radio","radio_privada","mmc",2,3,"radios"
"376",236,2010,"Colombia",2010-06-09,2,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","CityTV","tv_abierta_privada","mmc",2,3,"tv"
"377",236,2010,"Colombia",2010-06-09,2,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"378",236,2010,"Colombia",2010-06-09,2,"CityTV;EL TIEMPO;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","W Radio","radio_privada","mmc",2,3,"radios"
"379",237,2010,"Colombia",2010-06-17,2,"RCN","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"380",238,2014,"Colombia",2014-04-02,1,"Universidad Nacional de Colombia","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad Nacional de Colombia","educ_publica","educ",4,1,"educacion"
"381",239,2014,"Colombia",2014-05-21,1,"Universidad Santo Tomás;Canal Capital","mmp;educ","instit_educ;medios_públicos",2,2,"TRUE","FALSE","FALSE","TRUE","FALSE","Universidad Santo Tomás","educ_iglesia","educ",2,1,"iglesia"
"382",239,2014,"Colombia",2014-05-21,1,"Universidad Santo Tomás;Canal Capital","mmp;educ","instit_educ;medios_públicos",2,2,"TRUE","FALSE","FALSE","TRUE","FALSE","Canal Capital","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"383",240,2014,"Colombia",2014-05-21,1,"Corporación Viva la Ciudadanía;Misión de Observación Electoral – MOE;Señal Institucional","osc;mmp","osc;medio_privado",3,2,"FALSE","FALSE","FALSE","TRUE","TRUE","Corporación Viva la Ciudadanía","coordinadora","osc",3,1,"otros_osc"
"384",240,2014,"Colombia",2014-05-21,1,"Corporación Viva la Ciudadanía;Misión de Observación Electoral – MOE;Señal Institucional","osc;mmp","osc;medio_privado",3,2,"FALSE","FALSE","FALSE","TRUE","TRUE","Misión de Observación Electoral – MOE","coordinadora","osc",3,1,"otros_osc"
"385",240,2014,"Colombia",2014-05-21,1,"Corporación Viva la Ciudadanía;Misión de Observación Electoral – MOE;Señal Institucional","osc;mmp","osc;medio_privado",3,2,"FALSE","FALSE","FALSE","TRUE","TRUE","Señal Institucional","tv_publica_abierta","mmp",5,3,"medios_publicos"
"386",241,2014,"Colombia",2014-04-09,1,"Universidad de los Andes","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad de los Andes","educ_privada","educ",2,1,"educacion"
"387",242,2014,"Colombia",2014-05-20,1,"Cablenoticias","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Cablenoticias","tv_pago_privada","mmc",2,3,"tv"
"388",243,2014,"Colombia",2014-05-22,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"389",243,2014,"Colombia",2014-05-22,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","La FM","radio_privada","mmc",2,3,"radios"
"390",243,2014,"Colombia",2014-05-22,1,"RCN;La FM;Revista Semana","mmc","medio_privado;radio;medio_gráfico",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"391",244,2014,"Colombia",2014-05-23,1,"Caracol","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"392",245,2014,"Colombia",2014-06-05,2,"Caracol","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"393",246,2014,"Colombia",2014-06-09,2,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"394",246,2014,"Colombia",2014-06-09,2,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","City TV","tv_abierta_privada","mmc",2,3,"tv"
"395",246,2014,"Colombia",2014-06-09,2,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","W Radio","radio_privada","mmc",2,3,"radios"
"396",247,2014,"Colombia",2014-06-10,2,"La FM","mmc","radio",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","La FM","radio_privada","mmc",2,3,"radios"
"397",248,2018,"Colombia",2018-01-23,1,"Foro Nacional Ambiental –FNA;Universidad de los Andes;Fescol Fundación Friedrich Ebert Fescol;El Espectador;Caracol","educ;osc;mmc","medio_privado;instit_educ;org_internacional",5,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Foro Nacional Ambiental –FNA","coordinadora","osc",3,1,"otros_osc"
"398",248,2018,"Colombia",2018-01-23,1,"Foro Nacional Ambiental –FNA;Universidad de los Andes;Fescol Fundación Friedrich Ebert Fescol;El Espectador;Caracol","educ;osc;mmc","medio_privado;instit_educ;org_internacional",5,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Universidad de los Andes","educ_privada","educ",2,1,"educacion"
"399",248,2018,"Colombia",2018-01-23,1,"Foro Nacional Ambiental –FNA;Universidad de los Andes;Fescol Fundación Friedrich Ebert Fescol;El Espectador;Caracol","educ;osc;mmc","medio_privado;instit_educ;org_internacional",5,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Fescol Fundación Friedrich Ebert Fescol","ong_internacional","osc",3,1,"internacional"
